 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -5.676471   -0.000128    0.000091
    2          6             0       -4.981863   -0.000152   -1.198320
    3          6             0       -3.597989   -0.000038   -1.199593
    4          6             0       -2.893977    0.000099    0.000002
    5          6             0       -1.411357    0.000113   -0.000036
    6          6             0       -0.715047   -1.215285   -0.000043
    7          6             0       -1.392381   -2.463536   -0.000024
    8          6             0       -0.705243   -3.638231   -0.000024
    9          6             0        0.705111   -3.638257   -0.000051
   10          6             0        1.392292   -2.463587   -0.000067
   11          6             0        0.715004   -1.215311   -0.000056
   12          6             0        1.411357    0.000062   -0.000053
   13          6             0        2.893979    0.000004   -0.000021
   14          6             0        3.597914   -0.000159    1.199619
   15          6             0        4.981789   -0.000291    1.198435
   16          6             0        5.676472   -0.000258    0.000068
   17          6             0        4.981865   -0.000079   -1.198343
   18          6             0        3.597990    0.000054   -1.199616
   19          6             0        0.715048    1.215458   -0.000052
   20          6             0        1.392382    2.463709   -0.000045
   21          6             0        0.705242    3.638404   -0.000036
   22          6             0       -0.705112    3.638429   -0.000037
   23          6             0       -1.392294    2.463759   -0.000044
   24          6             0       -0.715006    1.215484   -0.000046
   25          6             0       -3.597913    0.000146    1.199642
   26          6             0       -4.981788    0.000031    1.198457
   27          1             0       -6.756917   -0.000236    0.000125
   28          1             0       -5.519695   -0.000270   -2.135667
   29          1             0       -3.053329   -0.000069   -2.133395
   30          1             0       -2.472827   -2.460811   -0.000007
   31          1             0       -1.234093   -4.580518   -0.000006
   32          1             0        1.233926   -4.580563   -0.000058
   33          1             0        2.472739   -2.460901   -0.000088
   34          1             0        3.053192   -0.000192    2.133384
   35          1             0        5.519561   -0.000425    2.135816
   36          1             0        6.756918   -0.000376    0.000103
   37          1             0        5.519697   -0.000053   -2.135689
   38          1             0        3.053329    0.000181   -2.133418
   39          1             0        2.472829    2.460981   -0.000047
   40          1             0        1.234089    4.580693   -0.000027
   41          1             0       -1.233925    4.580738   -0.000032
   42          1             0       -2.472742    2.461069   -0.000047
   43          1             0       -3.053193    0.000256    2.133408
   44          1             0       -5.519560    0.000054    2.135839
 --------------------------------------------------------------------
     1 basis functions        1 primitive gaussians
     1 alpha electrons        1 beta electrons
 
 Harmonic frequencies (cm**-1), IR intensities (km*mol⁻¹),
 Raman scattering activities (A**4/amu), Raman depolarization ratios,
 reduced masses (AMU), force constants (mDyne/A) and normal coordinates:
                      1                      2                      3
                        a                      a                      a 
 Frequencies --    -8.6023                 8.6873                25.4547
 Red. masses --     9.9098                 9.7190                10.7777
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0000                 0.0000                 0.0050
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
 Frequencies --  1081.9179              1082.4517              1116.5460
 Red. masses --     6.9984                 6.7319                 4.1693
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0429                 0.0000                 0.0000
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6    -0.32  -0.00   0.00     0.31   0.00  -0.00     0.00   0.00   0.15
   2   6    -0.05  -0.00  -0.26     0.04   0.00   0.25    -0.08  -0.00  -0.11
   3   6     0.12   0.00  -0.00    -0.11  -0.00  -0.00     0.16   0.00  -0.10
   4   6     0.03   0.00  -0.00    -0.01   0.00  -0.00    -0.00   0.00   0.12
   5   6    -0.01   0.00   0.00     0.03  -0.00  -0.00    -0.00  -0.00  -0.03
   6   6    -0.02   0.01   0.00     0.02  -0.01  -0.00     0.00  -0.00   0.00
   7   6     0.02   0.00  -0.00    -0.02   0.02   0.00    -0.00   0.00  -0.00
   8   6    -0.01  -0.01   0.00    -0.05  -0.03   0.00     0.00   0.00  -0.00
   9   6    -0.01   0.01   0.00     0.05  -0.03  -0.00    -0.00  -0.00   0.00
  10   6     0.02  -0.00  -0.00     0.02   0.02  -0.00    -0.00   0.00   0.00
  11   6    -0.02  -0.01   0.00    -0.02  -0.01   0.00     0.00  -0.00  -0.00
  12   6    -0.01  -0.00  -0.00    -0.03  -0.00  -0.00    -0.00  -0.00   0.03
  13   6     0.03  -0.00  -0.00     0.01  -0.00  -0.00    -0.00   0.00  -0.12
  14   6     0.12  -0.00  -0.00     0.11  -0.00   0.00    -0.16   0.00   0.10
  15   6    -0.05   0.00  -0.26    -0.04   0.00  -0.25     0.08  -0.00   0.11
  16   6    -0.32   0.00  -0.00    -0.31   0.00  -0.00     0.00   0.00  -0.14
  17   6    -0.05  -0.00   0.26    -0.04  -0.00   0.25    -0.08  -0.00   0.11
  18   6     0.12  -0.00   0.00     0.11  -0.00  -0.00     0.16  -0.00   0.10
  19   6    -0.02   0.01  -0.00    -0.02   0.01  -0.00     0.00  -0.00  -0.00
  20   6     0.02   0.00  -0.00     0.02  -0.02  -0.00    -0.00   0.00   0.00
  21   6    -0.01  -0.01  -0.00     0.05   0.03   0.00     0.00   0.00   0.00
  22   6    -0.01   0.01  -0.00    -0.05   0.03   0.00     0.00  -0.00  -0.00
  23   6     0.02  -0.00   0.00    -0.02  -0.02  -0.00    -0.00   0.00  -0.00
  24   6    -0.02  -0.01   0.00     0.02   0.01  -0.00     0.00  -0.00   0.00
  25   6     0.12   0.00   0.00    -0.11  -0.00   0.00    -0.16  -0.00  -0.10
  26   6    -0.05   0.00   0.26     0.04  -0.00  -0.25     0.08  -0.00  -0.11
  27   1    -0.09  -0.00   0.00     0.09   0.00  -0.00     0.00   0.00   0.33
  28   1     0.16   0.00  -0.18    -0.17  -0.00   0.18    -0.19  -0.00   0.06
  29   1     0.20   0.00   0.09    -0.20  -0.00  -0.10     0.28   0.00   0.10
  30   1     0.01  -0.00  -0.00    -0.01   0.05  -0.00    -0.00   0.00   0.00
  31   1    -0.01   0.00   0.00    -0.03   0.00   0.00     0.00  -0.00  -0.00
  32   1    -0.01  -0.00  -0.00     0.03   0.00  -0.00     0.00   0.00   0.00
  33   1     0.01   0.00   0.00     0.01   0.05   0.00    -0.00   0.00  -0.00
  34   1     0.20  -0.00   0.09     0.20  -0.00   0.10    -0.27   0.00  -0.10
  35   1     0.16   0.00  -0.18     0.17   0.00  -0.18     0.19  -0.00  -0.06
  36   1    -0.09   0.00  -0.00    -0.09   0.00  -0.00     0.00   0.00  -0.32
  37   1     0.16  -0.00   0.18     0.17  -0.00   0.18    -0.19   0.00  -0.06
  38   1     0.20  -0.00  -0.09     0.20  -0.00  -0.10     0.27  -0.00  -0.10
  39   1     0.01  -0.00   0.00     0.01  -0.05  -0.00    -0.00   0.00  -0.00
  40   1    -0.01   0.00   0.00     0.03  -0.00  -0.00     0.00  -0.00   0.00
  41   1    -0.01  -0.00   0.00    -0.03  -0.00  -0.00     0.00   0.00  -0.00
  42   1     0.01   0.00  -0.00    -0.01  -0.05   0.00    -0.00   0.00   0.00
  43   1     0.20   0.00  -0.09    -0.20  -0.00   0.10    -0.28  -0.00   0.10
  44   1     0.16   0.00   0.18    -0.17  -0.00  -0.18     0.19   0.00   0.06
                     70                     71                     72
                        a                      a                      a 
 Frequencies --  1116.6886              1134.3625              1144.5010
 Red. masses --     4.1896                 6.6002                 7.2777
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.3920                 0.0000                13.1612
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.00   0.00   0.14     0.00  -0.00   0.00    -0.02  -0.00   0.00
   2   6    -0.08  -0.00  -0.11     0.00  -0.00   0.00    -0.08  -0.00  -0.08
   3   6     0.16   0.00  -0.10    -0.00   0.00   0.00     0.05   0.00  -0.09
   4   6     0.00   0.00   0.12    -0.00  -0.00   0.00     0.29   0.00  -0.00
   5   6     0.00   0.00  -0.03    -0.00  -0.13  -0.00     0.12  -0.00  -0.00
   6   6     0.00  -0.00   0.01    -0.20  -0.13   0.00    -0.19  -0.01   0.00
   7   6    -0.00   0.00  -0.00     0.24  -0.01  -0.00     0.18  -0.02  -0.00
   8   6     0.00  -0.00  -0.00    -0.05   0.05  -0.00    -0.05  -0.01   0.00
   9   6     0.00  -0.00  -0.00    -0.05  -0.05   0.00    -0.05   0.01   0.00
  10   6    -0.00   0.00  -0.00     0.24   0.01  -0.00     0.18   0.02  -0.00
  11   6     0.00  -0.00   0.01    -0.20   0.13   0.00    -0.19   0.01   0.00
  12   6    -0.00  -0.00  -0.03    -0.00   0.13  -0.00     0.12   0.00  -0.00
  13   6    -0.00  -0.00   0.12    -0.00   0.00   0.00     0.29  -0.00   0.00
  14   6     0.16  -0.00  -0.10    -0.00  -0.00   0.00     0.05  -0.00  -0.09
  15   6    -0.08   0.00  -0.11     0.00   0.00   0.00    -0.08   0.00  -0.08
  16   6    -0.00  -0.00   0.15     0.00   0.00   0.00    -0.02   0.00  -0.00
  17   6     0.08   0.00  -0.11     0.00   0.00  -0.00    -0.08   0.00   0.08
  18   6    -0.16   0.00  -0.10    -0.00  -0.00  -0.00     0.05  -0.00   0.09
  19   6    -0.00   0.00   0.01     0.20   0.13   0.00    -0.19  -0.01  -0.00
  20   6     0.00  -0.00  -0.00    -0.24   0.01   0.00     0.18  -0.02  -0.00
  21   6    -0.00  -0.00  -0.00     0.05  -0.05  -0.00    -0.05  -0.01   0.00
  22   6    -0.00   0.00  -0.00     0.05   0.05   0.00    -0.05   0.01   0.00
  23   6     0.00  -0.00  -0.00    -0.24  -0.01  -0.00     0.18   0.02   0.00
  24   6    -0.00   0.00   0.01     0.20  -0.13  -0.00    -0.19   0.01   0.00
  25   6    -0.16  -0.00  -0.10    -0.00   0.00  -0.00     0.05   0.00   0.09
  26   6     0.08  -0.00  -0.11     0.00  -0.00  -0.00    -0.08   0.00   0.08
  27   1     0.00   0.00   0.32     0.00   0.00   0.00    -0.01   0.00   0.00
  28   1    -0.19  -0.00   0.06     0.00  -0.00  -0.00    -0.10  -0.00   0.02
  29   1     0.27   0.00   0.10     0.00   0.00   0.00    -0.10  -0.00  -0.10
  30   1    -0.00   0.00   0.00     0.07  -0.08  -0.00     0.05  -0.13   0.00
  31   1     0.00  -0.00   0.00    -0.29   0.17   0.00    -0.21   0.11   0.00
  32   1     0.00   0.00   0.00    -0.29  -0.17   0.00    -0.21  -0.11   0.00
  33   1    -0.00  -0.00   0.00     0.07   0.08   0.00     0.05   0.13  -0.00
  34   1     0.28  -0.00   0.10     0.00  -0.00   0.00    -0.10   0.00  -0.10
  35   1    -0.19   0.00   0.06     0.00   0.00  -0.00    -0.10   0.00   0.02
  36   1    -0.00  -0.00   0.33     0.00  -0.00   0.00    -0.01  -0.00  -0.00
  37   1     0.19  -0.00   0.06     0.00   0.00   0.00    -0.10   0.00  -0.02
  38   1    -0.28   0.00   0.10     0.00  -0.00  -0.00    -0.10  -0.00   0.10
  39   1     0.00  -0.00   0.00    -0.07   0.08   0.00     0.05  -0.13  -0.00
  40   1    -0.00   0.00   0.00     0.29  -0.17  -0.00    -0.21   0.11   0.00
  41   1    -0.00  -0.00   0.00     0.29   0.17   0.00    -0.21  -0.11  -0.00
  42   1     0.00   0.00   0.00    -0.07  -0.08   0.00     0.05   0.13  -0.00
  43   1    -0.27  -0.00   0.10     0.00   0.00  -0.00    -0.10   0.00   0.10
  44   1     0.19   0.00   0.06     0.00  -0.00   0.00    -0.10  -0.00  -0.02
                     73                     74                     75
                        a                      a                      a 
 Frequencies --  1179.0779              1179.7775              1179.7946
 Red. masses --     1.8173                 1.3274                 1.3265
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0971                 0.0000                 0.0453
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.00   0.00  -0.00     0.00   0.00   0.06     0.00   0.00   0.06
   2   6     0.00   0.00   0.00     0.02   0.00  -0.01     0.02   0.00  -0.01
   3   6    -0.00  -0.00   0.00     0.06   0.00   0.00     0.06   0.00   0.00
   4   6    -0.00  -0.01   0.00    -0.00  -0.00  -0.05     0.00  -0.00  -0.05
   5   6    -0.00   0.09  -0.00    -0.00   0.00  -0.00    -0.00  -0.00  -0.00
   6   6     0.09  -0.00  -0.00     0.00   0.00   0.00    -0.00   0.00   0.00
   7   6    -0.02   0.00   0.00    -0.00   0.00   0.00    -0.00  -0.00   0.00
   8   6     0.05  -0.06  -0.00     0.00  -0.00  -0.00    -0.00   0.00  -0.00
   9   6    -0.05  -0.06   0.00    -0.00  -0.00   0.00     0.00   0.00  -0.00
  10   6     0.02   0.00   0.00    -0.00  -0.00  -0.00     0.00   0.00   0.00
  11   6    -0.09  -0.00   0.00    -0.00  -0.00  -0.00     0.00   0.00   0.00
  12   6     0.00   0.09  -0.00    -0.00   0.00   0.00     0.00  -0.00  -0.00
  13   6    -0.00  -0.01  -0.00    -0.00  -0.00   0.05    -0.00   0.00  -0.05
  14   6    -0.00  -0.00   0.00    -0.06   0.00  -0.00     0.06  -0.00   0.00
  15   6     0.00   0.00   0.00    -0.02   0.00   0.01     0.02  -0.00  -0.01
  16   6     0.00   0.00   0.00     0.00   0.00  -0.06    -0.00  -0.00   0.06
  17   6     0.00   0.00  -0.00     0.02  -0.00   0.01    -0.02   0.00  -0.01
  18   6    -0.00  -0.00  -0.00     0.06  -0.00  -0.00    -0.06   0.00   0.00
  19   6     0.09  -0.00   0.00     0.00   0.00  -0.00     0.00  -0.00   0.00
  20   6    -0.02   0.00   0.00    -0.00   0.00  -0.00     0.00  -0.00   0.00
  21   6     0.05  -0.06  -0.00     0.00  -0.00   0.00     0.00   0.00  -0.00
  22   6    -0.05  -0.06  -0.00    -0.00  -0.00  -0.00    -0.00   0.00  -0.00
  23   6     0.02   0.00  -0.00    -0.00  -0.00   0.00    -0.00  -0.00   0.00
  24   6    -0.09  -0.00   0.00    -0.00  -0.00   0.00    -0.00  -0.00   0.00
  25   6     0.00  -0.00  -0.00    -0.06  -0.00   0.00    -0.06  -0.00   0.00
  26   6     0.00   0.00  -0.00    -0.02  -0.00  -0.01    -0.02  -0.00  -0.01
  27   1     0.00  -0.00  -0.00     0.00   0.00   0.50     0.00   0.00   0.50
  28   1    -0.00  -0.00   0.00     0.28   0.00  -0.16     0.28   0.00  -0.16
  29   1     0.00  -0.00   0.00    -0.09  -0.00  -0.06    -0.09  -0.00  -0.06
  30   1    -0.00   0.25  -0.00    -0.00   0.00  -0.00    -0.00  -0.00  -0.00
  31   1     0.35  -0.21  -0.00     0.00  -0.00   0.00    -0.00   0.00   0.00
  32   1    -0.35  -0.21   0.00    -0.00  -0.00  -0.00     0.00   0.00   0.00
  33   1     0.00   0.25  -0.00    -0.00   0.00   0.00     0.00  -0.00  -0.00
  34   1     0.00  -0.00   0.00     0.09  -0.00   0.06    -0.09   0.00  -0.06
  35   1     0.00  -0.00  -0.00    -0.28   0.00   0.16     0.28  -0.00  -0.16
  36   1     0.00  -0.00   0.00     0.00   0.00  -0.50    -0.00  -0.00   0.50
  37   1    -0.00  -0.00  -0.00     0.28  -0.00   0.16    -0.28   0.00  -0.16
  38   1     0.00  -0.00  -0.00    -0.09   0.00   0.06     0.09  -0.00  -0.06
  39   1    -0.00   0.25   0.00    -0.00   0.00   0.00     0.00   0.00  -0.00
  40   1     0.35  -0.21  -0.00     0.00  -0.00  -0.00     0.00  -0.00   0.00
  41   1    -0.35  -0.21  -0.00    -0.00  -0.00   0.00    -0.00  -0.00   0.00
  42   1     0.00   0.25   0.00    -0.00   0.00  -0.00    -0.00   0.00  -0.00
  43   1     0.00  -0.00  -0.00     0.09   0.00  -0.06     0.09   0.00  -0.06
  44   1     0.00  -0.00   0.00    -0.28  -0.00  -0.16    -0.28  -0.00  -0.16
                     76                     77                     78
                        a                      a                      a 
 Frequencies --  1182.6391              1194.0502              1194.4895
 Red. masses --     1.5108                 1.8659                 2.0304
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0000                 0.8907                 0.0000
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.01   0.00   0.00     0.02   0.00  -0.00    -0.02  -0.00   0.00
   2   6     0.02   0.00   0.02     0.05  -0.00  -0.07    -0.04   0.00   0.08
   3   6    -0.02  -0.00   0.01    -0.05  -0.00  -0.06     0.05   0.00   0.06
   4   6    -0.05  -0.00   0.00     0.06  -0.00   0.00    -0.09  -0.00   0.00
   5   6    -0.01   0.00  -0.00    -0.04   0.00   0.00     0.04  -0.00  -0.00
   6   6     0.08   0.01  -0.00    -0.02   0.03   0.00     0.01  -0.05  -0.00
   7   6     0.01  -0.01  -0.00    -0.01   0.03  -0.00     0.02   0.00  -0.00
   8   6     0.03  -0.03  -0.00     0.01  -0.01   0.00     0.01   0.01  -0.00
   9   6    -0.03  -0.03   0.00     0.01   0.01  -0.00    -0.01   0.01   0.00
  10   6    -0.01  -0.01   0.00    -0.01  -0.03   0.00    -0.02   0.00   0.00
  11   6    -0.08   0.01   0.00    -0.02  -0.03   0.00    -0.01  -0.05   0.00
  12   6     0.01   0.00  -0.00    -0.04   0.00  -0.00    -0.04  -0.00  -0.00
  13   6     0.05  -0.00   0.00     0.06  -0.00  -0.00     0.09  -0.00   0.00
  14   6     0.02  -0.00  -0.01    -0.05   0.00  -0.06    -0.05   0.00  -0.06
  15   6    -0.02   0.00  -0.02     0.05   0.00  -0.07     0.04   0.00  -0.08
  16   6    -0.01   0.00   0.00     0.02  -0.00   0.00     0.02  -0.00   0.00
  17   6    -0.02   0.00   0.02     0.05  -0.00   0.07     0.04  -0.00   0.08
  18   6     0.02  -0.00   0.01    -0.05  -0.00   0.06    -0.05  -0.00   0.06
  19   6    -0.08  -0.01   0.00    -0.02   0.03   0.00    -0.01   0.05   0.00
  20   6    -0.01   0.01   0.00    -0.01   0.03   0.00    -0.02  -0.00   0.00
  21   6    -0.03   0.03   0.00     0.01  -0.01  -0.00    -0.01  -0.01  -0.00
  22   6     0.03   0.03   0.00     0.01   0.01   0.00     0.01  -0.01  -0.00
  23   6     0.01   0.01   0.00    -0.01  -0.03  -0.00     0.02  -0.00   0.00
  24   6     0.08  -0.01  -0.00    -0.02  -0.03  -0.00     0.01   0.05   0.00
  25   6    -0.02  -0.00  -0.01    -0.05   0.00   0.06     0.05  -0.00  -0.06
  26   6     0.02   0.00  -0.02     0.05   0.00   0.07    -0.04  -0.00  -0.08
  27   1     0.00   0.00   0.00     0.00   0.00  -0.00    -0.00  -0.00   0.00
  28   1     0.03   0.00  -0.01     0.26   0.00  -0.16    -0.25  -0.00   0.16
  29   1     0.01   0.00   0.01    -0.30  -0.00  -0.18     0.32   0.00   0.19
  30   1     0.00   0.27  -0.00    -0.00   0.07  -0.00     0.01   0.02   0.00
  31   1     0.35  -0.20  -0.00     0.08  -0.05  -0.00    -0.02   0.01   0.00
  32   1    -0.35  -0.20   0.00     0.08   0.05  -0.00     0.02   0.01  -0.00
  33   1    -0.00   0.27   0.00    -0.00  -0.07  -0.00    -0.01   0.02  -0.00
  34   1    -0.01   0.00  -0.01    -0.30   0.00  -0.18    -0.32   0.00  -0.19
  35   1    -0.03   0.00   0.01     0.26  -0.00  -0.16     0.25  -0.00  -0.16
  36   1    -0.00   0.00   0.00     0.00  -0.00  -0.00     0.00  -0.00  -0.00
  37   1    -0.03   0.00  -0.01     0.26  -0.00   0.16     0.25  -0.00   0.16
  38   1    -0.01  -0.00   0.01    -0.30   0.00   0.18    -0.32   0.00   0.19
  39   1    -0.00  -0.27  -0.00    -0.00   0.07   0.00    -0.01  -0.02   0.00
  40   1    -0.35   0.20   0.00     0.08  -0.05  -0.00     0.02  -0.01  -0.00
  41   1     0.35   0.20   0.00     0.08   0.05   0.00    -0.02  -0.01  -0.00
  42   1     0.00  -0.27  -0.00    -0.00  -0.07   0.00     0.01  -0.02  -0.00
  43   1     0.01  -0.00  -0.01    -0.30  -0.00   0.18     0.32   0.00  -0.19
  44   1     0.03   0.00   0.01     0.26   0.00   0.16    -0.25  -0.00  -0.16
                     79                     80                     81
                        a                      a                      a 
 Frequencies --  1212.9334              1220.5481              1226.6700
 Red. masses --     5.2572                 8.9179                 3.5302
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0695                 0.0000                 0.0000
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6    -0.03  -0.00  -0.00     0.04   0.00   0.00     0.00  -0.00  -0.00
   2   6    -0.08  -0.00  -0.06     0.10   0.00   0.09     0.00  -0.00   0.00
   3   6     0.08   0.00  -0.01    -0.11  -0.00   0.01    -0.00   0.00   0.00
   4   6     0.27   0.00  -0.00    -0.36  -0.00   0.00    -0.00   0.02  -0.00
   5   6    -0.05   0.00   0.00     0.11  -0.00  -0.00     0.00   0.03   0.00
   6   6    -0.13   0.11   0.00     0.04  -0.25   0.00     0.19   0.11  -0.00
   7   6     0.01   0.11  -0.00     0.08   0.01  -0.00    -0.06  -0.06   0.00
   8   6     0.01  -0.05   0.00     0.05   0.06  -0.00    -0.05   0.01   0.00
   9   6     0.01   0.05   0.00    -0.05   0.06   0.00    -0.05  -0.01   0.00
  10   6     0.01  -0.11   0.00    -0.08   0.01   0.00    -0.06   0.06   0.00
  11   6    -0.13  -0.11   0.00    -0.04  -0.25  -0.00     0.19  -0.11  -0.00
  12   6    -0.05   0.00  -0.00    -0.11  -0.00  -0.00     0.00  -0.03   0.00
  13   6     0.27  -0.00   0.00     0.36  -0.00   0.00    -0.00  -0.02  -0.00
  14   6     0.08  -0.00  -0.01     0.11  -0.00  -0.01     0.00  -0.00   0.00
  15   6    -0.08   0.00  -0.06    -0.10   0.00  -0.09    -0.00   0.00   0.00
  16   6    -0.03   0.00   0.00    -0.04   0.00   0.00     0.00   0.00  -0.00
  17   6    -0.08   0.00   0.06    -0.10  -0.00   0.09     0.00   0.00   0.00
  18   6     0.08  -0.00   0.01     0.11  -0.00   0.01    -0.00  -0.00   0.00
  19   6    -0.13   0.11  -0.00    -0.04   0.25   0.00    -0.19  -0.11  -0.00
  20   6     0.01   0.11   0.00    -0.08  -0.01   0.00     0.06   0.06   0.00
  21   6     0.01  -0.05  -0.00    -0.05  -0.06  -0.00     0.05  -0.01  -0.00
  22   6     0.01   0.05   0.00     0.05  -0.06  -0.00     0.05   0.01   0.00
  23   6     0.01  -0.11  -0.00     0.08  -0.01   0.00     0.06  -0.06   0.00
  24   6    -0.13  -0.11   0.00     0.04   0.25  -0.00    -0.19   0.11   0.00
  25   6     0.08   0.00   0.01    -0.11  -0.00  -0.01    -0.00   0.00   0.00
  26   6    -0.08  -0.00   0.06     0.10  -0.00  -0.09     0.00  -0.00  -0.00
  27   1    -0.01   0.00  -0.00     0.02   0.00   0.00     0.00   0.00  -0.00
  28   1    -0.17  -0.00   0.07     0.19   0.00  -0.07     0.00   0.00  -0.00
  29   1     0.01   0.00  -0.01     0.03   0.00   0.05     0.00  -0.00   0.00
  30   1    -0.00   0.23  -0.00     0.03   0.10  -0.00    -0.02  -0.43   0.00
  31   1     0.22  -0.14  -0.00    -0.09   0.08   0.00    -0.08   0.04   0.00
  32   1     0.22   0.14  -0.00     0.09   0.08  -0.00    -0.08  -0.04   0.00
  33   1    -0.00  -0.23   0.00    -0.03   0.10   0.00    -0.02   0.43  -0.00
  34   1     0.01  -0.00  -0.01    -0.03   0.00  -0.05     0.00   0.00   0.00
  35   1    -0.17   0.00   0.07    -0.19   0.00   0.07     0.00  -0.00  -0.00
  36   1    -0.01  -0.00   0.00    -0.02   0.00   0.00    -0.00  -0.00  -0.00
  37   1    -0.17   0.00  -0.07    -0.19   0.00  -0.07     0.00  -0.00   0.00
  38   1     0.01  -0.00   0.01    -0.03  -0.00   0.05    -0.00   0.00   0.00
  39   1    -0.00   0.23   0.00    -0.03  -0.10  -0.00     0.02   0.43   0.00
  40   1     0.22  -0.14  -0.00     0.09  -0.08  -0.00     0.08  -0.04  -0.00
  41   1     0.22   0.14   0.00    -0.09  -0.08  -0.00     0.08   0.04   0.00
  42   1    -0.00  -0.23  -0.00     0.03  -0.10  -0.00     0.02  -0.43  -0.00
  43   1     0.01   0.00   0.01     0.03  -0.00  -0.05    -0.00  -0.00  -0.00
  44   1    -0.17  -0.00  -0.07     0.19   0.00   0.07     0.00   0.00   0.00
                     82                     83                     84
                        a                      a                      a 
 Frequencies --  1256.6931              1263.2102              1279.7461
 Red. masses --     4.6752                11.2773                 3.6020
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.2266                 6.1971                 0.0672
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.01   0.00   0.00     0.00  -0.00  -0.00     0.00   0.00   0.08
   2   6     0.02   0.00   0.03     0.00   0.01  -0.00    -0.08  -0.00   0.09
   3   6    -0.03  -0.00  -0.00    -0.00   0.01  -0.00    -0.09  -0.00  -0.01
   4   6    -0.07   0.00   0.00    -0.00  -0.05   0.00    -0.00  -0.00  -0.26
   5   6     0.06  -0.00  -0.00    -0.00   0.44  -0.00     0.00  -0.00   0.03
   6   6    -0.11  -0.22   0.00    -0.02  -0.29  -0.00    -0.00   0.00  -0.01
   7   6     0.04  -0.07   0.00    -0.04   0.14  -0.00     0.00   0.00   0.00
   8   6     0.09   0.02  -0.00     0.16  -0.08  -0.00    -0.00   0.00   0.00
   9   6     0.09  -0.02  -0.00    -0.16  -0.08   0.00     0.00   0.00   0.00
  10   6     0.04   0.07  -0.00     0.04   0.14   0.00     0.00  -0.00   0.00
  11   6    -0.11   0.22   0.00     0.02  -0.29  -0.00    -0.00  -0.00  -0.01
  12   6     0.06  -0.00   0.00     0.00   0.44   0.00     0.00  -0.00   0.03
  13   6    -0.07   0.00  -0.00    -0.00  -0.05  -0.00     0.00   0.00  -0.26
  14   6    -0.03   0.00  -0.00    -0.00   0.01   0.00    -0.09   0.00  -0.01
  15   6     0.02  -0.00   0.03    -0.00   0.01   0.00    -0.08   0.00   0.09
  16   6     0.01  -0.00  -0.00     0.00  -0.00   0.00    -0.00  -0.00   0.08
  17   6     0.02   0.00  -0.03     0.00   0.01   0.00     0.08  -0.00   0.09
  18   6    -0.03   0.00   0.00     0.00   0.01   0.00     0.09  -0.00  -0.01
  19   6    -0.11  -0.22  -0.00    -0.02  -0.29   0.00     0.00   0.00  -0.01
  20   6     0.04  -0.07  -0.00    -0.04   0.14   0.00    -0.00  -0.00   0.00
  21   6     0.09   0.02   0.00     0.16  -0.08  -0.00    -0.00   0.00   0.00
  22   6     0.09  -0.02   0.00    -0.16  -0.08  -0.00     0.00  -0.00   0.00
  23   6     0.04   0.07   0.00     0.04   0.14  -0.00    -0.00   0.00   0.00
  24   6    -0.11   0.22  -0.00     0.02  -0.29   0.00     0.00   0.00  -0.01
  25   6    -0.03  -0.00   0.00    -0.00   0.01  -0.00     0.09   0.00  -0.01
  26   6     0.02  -0.00  -0.03    -0.00   0.01  -0.00     0.08   0.00   0.09
  27   1     0.01   0.00   0.00     0.00  -0.00   0.00    -0.00  -0.00  -0.17
